age,years_with_bank,income,credit_score,has_loan,loan_amount,dti,missed_payments,prob_default,default,employment_status,housing
89,34,21577.87,545,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
28,10,52994.1,570,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
48,12,55087.35,511,1,13827.9,0.251,4,0.666,0,employed,hyresrätt
85,3,29912.86,575,0,0.0,0.0,0,0.0,0,retired,hyresrätt
55,32,34162.04,613,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
86,36,20225.65,563,0,0.0,0.0,0,0.0,0,retired,hyresrätt
18,0,11128.61,427,0,0.0,0.0,0,0.0,0,student,hyresrätt
20,1,11082.63,525,0,0.0,0.0,0,0.0,0,student,hyresrätt
76,23,20559.11,501,0,0.0,0.0,0,0.0,0,retired,villa
44,6,46961.01,543,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
55,2,29293.32,609,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,30,62594.48,497,1,17464.16,0.279,3,0.4601,1,employed,villa
47,14,41168.67,535,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
86,11,16323.82,579,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
24,4,30036.95,524,0,0.0,0.0,0,0.0,0,employed,hyresrätt
74,1,13201.73,506,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
82,3,16164.03,622,0,0.0,0.0,0,0.0,0,retired,villa
65,9,29400.96,570,1,20472.2,0.696,1,0.4887,0,retired,hyresrätt
46,13,55831.7,616,1,9312.21,0.167,1,0.1652,0,employed,bostadsrätt
29,4,54599.39,592,0,0.0,0.0,0,0.0,0,employed,hyresrätt
67,7,16267.21,550,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
52,12,43948.5,619,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
28,3,46478.36,641,1,4850.62,0.104,3,0.3898,0,employed,hyresrätt
44,14,48832.19,506,0,0.0,0.0,0,0.0,0,employed,hyresrätt
88,23,32348.49,564,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
37,17,48783.5,573,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
31,11,57503.4,561,1,9178.97,0.16,0,0.1133,0,employed,villa
67,11,24400.74,591,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
32,13,36241.03,573,1,12134.22,0.335,1,0.2549,0,employed,villa
85,21,33142.63,642,0,0.0,0.0,0,0.0,0,retired,villa
80,7,25121.32,594,0,0.0,0.0,0,0.0,0,retired,hyresrätt
89,13,25246.64,609,0,0.0,0.0,0,0.0,0,retired,villa
84,30,19471.0,512,0,0.0,0.0,0,0.0,0,retired,inneboende
35,14,34588.58,530,1,12929.4,0.374,4,0.7151,1,employed,bostadsrätt
33,5,40221.38,532,1,7800.41,0.194,0,0.1452,0,employed,bostadsrätt
43,4,32678.5,607,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,6,55321.06,535,0,0.0,0.0,0,0.0,0,employed,hyresrätt
82,4,6974.86,496,0,0.0,0.0,0,0.0,0,retired,hyresrätt
71,28,23398.88,517,0,0.0,0.0,0,0.0,0,retired,hyresrätt
65,20,23629.74,667,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
82,18,20631.47,548,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
65,27,20772.88,580,0,0.0,0.0,0,0.0,0,retired,hyresrätt
45,23,42263.63,528,0,0.0,0.0,0,0.0,0,employed,hyresrätt
48,24,41309.18,612,0,0.0,0.0,0,0.0,0,employed,hyresrätt
55,5,42540.39,492,1,12896.35,0.303,0,0.2002,0,employed,inneboende
24,4,49105.55,529,0,0.0,0.0,0,0.0,0,employed,villa
72,36,34134.36,546,0,0.0,0.0,0,0.0,0,retired,hyresrätt
65,31,20487.92,570,0,0.0,0.0,0,0.0,0,retired,villa
71,13,25417.67,522,0,0.0,0.0,0,0.0,0,retired,villa
56,15,70646.21,652,0,0.0,0.0,0,0.0,0,employed,villa
75,36,27598.86,590,0,0.0,0.0,0,0.0,0,retired,villa
87,1,26400.81,520,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
59,21,46797.59,616,1,27693.89,0.592,3,0.6282,1,employed,hyresrätt
50,3,35070.51,540,0,0.0,0.0,0,0.0,0,employed,villa
25,7,40093.9,539,0,0.0,0.0,0,0.0,0,employed,villa
74,1,32117.04,588,0,0.0,0.0,0,0.0,0,retired,hyresrätt
83,0,17419.16,442,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
69,13,25845.41,584,1,7889.97,0.305,0,0.1859,0,retired,bostadsrätt
81,8,16331.97,515,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
80,20,28050.3,532,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
76,12,17881.62,626,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,13,47669.47,551,1,16596.05,0.348,1,0.2729,1,employed,bostadsrätt
25,4,19160.29,582,0,0.0,0.0,0,0.0,0,employed,hyresrätt
18,0,12855.62,547,0,0.0,0.0,0,0.0,0,student,hyresrätt
32,8,56672.14,591,1,33059.59,0.583,0,0.2741,0,employed,bostadsrätt
49,29,89814.9,605,1,17540.5,0.195,0,0.0804,0,employed,hyresrätt
72,19,15429.06,538,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
51,19,52443.32,640,0,0.0,0.0,0,0.0,0,employed,hyresrätt
19,1,14358.97,575,0,0.0,0.0,0,0.0,0,student,hyresrätt
33,2,29830.03,531,0,0.0,0.0,0,0.0,0,employed,hyresrätt
89,27,26961.42,522,0,0.0,0.0,0,0.0,0,retired,hyresrätt
90,35,21856.32,541,0,0.0,0.0,0,0.0,0,retired,villa
45,8,25472.98,590,1,4724.95,0.185,0,0.1187,0,employed,bostadsrätt
76,7,32512.74,603,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
70,14,21054.38,573,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
85,11,16334.45,481,0,0.0,0.0,0,0.0,0,retired,hyresrätt
82,23,25475.17,590,0,0.0,0.0,0,0.0,0,retired,hyresrätt
63,35,39815.15,631,1,9139.48,0.23,1,0.1261,1,employed,hyresrätt
46,17,26491.4,564,1,5849.66,0.221,1,0.1937,0,employed,villa
63,5,31951.23,634,1,857.83,0.027,0,0.078,0,employed,bostadsrätt
41,7,32554.89,503,0,0.0,0.0,0,0.0,0,employed,villa
43,17,23136.74,582,0,0.0,0.0,0,0.0,0,employed,villa
62,13,33949.48,520,0,0.0,0.0,0,0.0,0,employed,hyresrätt
59,24,27024.32,604,1,8666.68,0.321,2,0.3078,0,employed,villa
60,28,46932.11,605,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
46,9,47931.65,642,1,15939.25,0.333,0,0.1448,0,employed,bostadsrätt
47,19,24476.33,577,1,6660.53,0.272,1,0.2034,0,employed,bostadsrätt
18,0,8754.9,517,0,0.0,0.0,0,0.0,0,student,hyresrätt
61,16,62272.72,566,1,20993.42,0.337,0,0.1535,0,employed,hyresrätt
60,5,28230.85,542,1,9562.25,0.339,1,0.3056,1,employed,hyresrätt
86,15,10459.8,523,0,0.0,0.0,0,0.0,0,retired,hyresrätt
54,16,41266.26,622,1,4232.98,0.103,3,0.3398,0,employed,hyresrätt
52,0,53114.65,620,1,18234.05,0.343,1,0.2869,0,employed,hyresrätt
22,4,11902.83,478,0,0.0,0.0,0,0.0,0,student,hyresrätt
32,7,34824.45,560,0,0.0,0.0,0,0.0,0,employed,inneboende
42,0,40801.17,561,0,0.0,0.0,0,0.0,0,employed,hyresrätt
45,24,40976.44,542,0,0.0,0.0,0,0.0,0,employed,inneboende
44,23,38899.66,588,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
46,0,24170.66,604,1,9276.14,0.384,0,0.2035,0,employed,hyresrätt
74,6,25075.35,585,0,0.0,0.0,0,0.0,0,retired,hyresrätt
27,3,52797.2,624,0,0.0,0.0,0,0.0,0,employed,hyresrätt
42,12,27469.73,526,0,0.0,0.0,0,0.0,0,employed,hyresrätt
29,8,36391.29,561,0,0.0,0.0,0,0.0,0,employed,hyresrätt
40,9,37298.97,531,0,0.0,0.0,0,0.0,0,employed,villa
67,25,15699.75,563,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,0,10037.18,547,0,0.0,0.0,0,0.0,0,student,hyresrätt
42,16,31952.89,600,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
19,1,10925.84,588,0,0.0,0.0,0,0.0,0,student,bostadsrätt
87,21,14417.55,578,0,0.0,0.0,0,0.0,0,retired,inneboende
71,18,18958.91,518,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
35,5,53954.28,518,0,0.0,0.0,0,0.0,0,employed,hyresrätt
32,14,50105.39,595,0,0.0,0.0,0,0.0,0,employed,inneboende
25,0,38479.77,617,0,0.0,0.0,0,0.0,0,employed,inneboende
52,10,17915.06,545,0,0.0,0.0,0,0.0,0,employed,villa
73,5,13303.6,479,0,0.0,0.0,0,0.0,0,retired,villa
60,35,41756.71,664,1,2523.56,0.06,0,0.0448,0,employed,bostadsrätt
82,19,20720.99,574,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
43,23,63233.23,597,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,13,30102.26,511,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
52,19,5502.21,542,0,0.0,0.0,0,0.0,0,employed,villa
32,7,27358.55,580,0,0.0,0.0,0,0.0,0,employed,hyresrätt
89,8,18198.69,565,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
31,7,40323.11,535,0,0.0,0.0,0,0.0,0,employed,villa
52,23,25412.37,558,0,0.0,0.0,0,0.0,0,employed,hyresrätt
56,37,22963.39,542,1,11928.73,0.519,1,0.2706,1,employed,bostadsrätt
22,2,7017.02,599,0,0.0,0.0,0,0.0,0,student,inneboende
52,32,25046.86,601,0,0.0,0.0,0,0.0,0,employed,hyresrätt
51,32,46247.6,561,0,0.0,0.0,0,0.0,0,employed,hyresrätt
36,9,35062.88,513,1,4019.28,0.115,0,0.1183,1,employed,hyresrätt
27,4,32474.59,565,0,0.0,0.0,0,0.0,0,employed,hyresrätt
21,0,13269.11,517,0,0.0,0.0,0,0.0,0,student,hyresrätt
18,0,16124.72,522,0,0.0,0.0,0,0.0,0,student,villa
53,9,40511.31,518,1,5236.67,0.129,1,0.2002,0,employed,hyresrätt
24,6,42423.49,523,1,14012.19,0.33,0,0.1955,0,employed,bostadsrätt
88,5,24055.42,555,0,0.0,0.0,0,0.0,0,retired,hyresrätt
35,7,39133.65,551,0,0.0,0.0,0,0.0,0,employed,villa
65,28,23499.34,661,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
67,9,16373.86,568,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
54,36,35263.9,530,0,0.0,0.0,0,0.0,0,employed,hyresrätt
82,26,31874.68,506,0,0.0,0.0,0,0.0,0,retired,villa
26,0,23813.96,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
35,4,34972.28,541,0,0.0,0.0,0,0.0,0,employed,inneboende
36,14,41179.2,621,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
27,8,36360.01,571,0,0.0,0.0,0,0.0,0,employed,villa
39,20,52887.63,501,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
40,19,36298.02,526,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,3,14950.78,513,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
40,16,49775.54,593,0,0.0,0.0,0,0.0,0,employed,hyresrätt
81,4,18142.64,501,0,0.0,0.0,0,0.0,0,retired,villa
74,3,5000.0,538,0,0.0,0.0,0,0.0,0,retired,hyresrätt
83,28,19919.39,505,0,0.0,0.0,0,0.0,0,retired,villa
25,3,39405.83,560,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,26,20737.66,573,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
62,34,41763.99,638,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
89,2,32607.59,563,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
43,13,51239.13,542,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
87,34,24004.68,625,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
60,18,39461.73,561,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
23,3,24746.26,579,0,0.0,0.0,0,0.0,0,employed,villa
47,14,40747.43,542,0,0.0,0.0,0,0.0,0,employed,hyresrätt
28,9,17281.45,549,0,0.0,0.0,0,0.0,0,employed,hyresrätt
86,2,26267.48,516,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
40,20,33242.83,577,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
34,13,43443.94,601,1,16517.6,0.38,1,0.2639,0,employed,villa
58,33,62558.2,576,1,26064.92,0.417,0,0.1339,0,employed,inneboende
49,13,46862.89,549,1,18002.33,0.384,0,0.1851,0,employed,villa
25,4,57380.82,589,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
77,15,29262.1,525,0,0.0,0.0,0,0.0,0,retired,villa
79,10,17836.74,486,0,0.0,0.0,0,0.0,0,retired,hyresrätt
72,35,25203.05,581,0,0.0,0.0,0,0.0,0,retired,hyresrätt
63,20,31217.96,559,1,6931.78,0.222,0,0.1123,0,employed,villa
47,21,30434.75,558,1,9626.03,0.316,1,0.2243,0,employed,villa
57,4,48025.73,588,0,0.0,0.0,0,0.0,0,employed,hyresrätt
56,30,39955.86,602,1,10088.83,0.252,2,0.2493,0,employed,villa
30,8,42644.25,558,0,0.0,0.0,0,0.0,0,employed,villa
23,5,37016.0,514,0,0.0,0.0,0,0.0,0,employed,hyresrätt
36,2,32844.9,528,0,0.0,0.0,0,0.0,0,employed,hyresrätt
51,18,59449.18,608,1,19388.69,0.326,2,0.3352,0,employed,villa
29,6,26801.67,556,0,0.0,0.0,0,0.0,0,employed,hyresrätt
25,4,48236.71,545,0,0.0,0.0,0,0.0,0,employed,hyresrätt
80,2,15855.28,509,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
45,13,21051.84,575,0,0.0,0.0,0,0.0,0,employed,villa
60,12,30030.64,548,1,9317.56,0.31,1,0.2588,0,employed,villa
56,24,32047.71,596,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
71,9,24210.25,586,0,0.0,0.0,0,0.0,0,retired,villa
72,17,26333.35,545,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
39,13,38972.92,603,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
79,2,25967.89,554,0,0.0,0.0,0,0.0,0,retired,hyresrätt
45,22,67910.94,604,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,29,24332.79,475,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
47,1,45988.01,525,1,10313.44,0.224,0,0.1688,0,employed,hyresrätt
26,0,33512.49,516,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
73,34,24934.05,554,0,0.0,0.0,0,0.0,0,retired,hyresrätt
20,0,12748.82,541,0,0.0,0.0,0,0.0,0,student,hyresrätt
74,35,30767.12,578,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
21,1,11860.94,548,1,2940.53,0.248,2,0.5019,0,student,hyresrätt
33,5,25461.95,522,0,0.0,0.0,0,0.0,0,employed,hyresrätt
62,11,35139.99,588,0,0.0,0.0,0,0.0,0,employed,villa
86,27,17589.77,629,0,0.0,0.0,0,0.0,0,retired,villa
47,3,28168.27,536,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
26,3,40425.3,534,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,6,9183.65,510,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
83,6,24700.94,553,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
71,14,16503.33,527,1,365.87,0.022,0,0.1106,1,retired,hyresrätt
25,4,23688.68,478,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,19,58158.62,526,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
37,1,32866.5,594,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
30,11,37150.19,614,0,0.0,0.0,0,0.0,0,employed,hyresrätt
79,36,5000.0,616,0,0.0,0.0,0,0.0,0,retired,hyresrätt
63,28,39021.21,583,1,16565.26,0.425,1,0.2377,0,employed,bostadsrätt
31,12,55697.73,538,1,19195.31,0.345,1,0.2816,1,employed,bostadsrätt
65,17,25733.97,539,1,0.0,0.0,1,0.1262,0,retired,bostadsrätt
48,25,48947.67,521,1,20507.8,0.419,2,0.4115,0,employed,inneboende
22,3,15024.15,479,0,0.0,0.0,0,0.0,0,student,hyresrätt
50,18,60597.13,595,1,17697.14,0.292,0,0.1255,0,employed,villa
31,2,42986.45,583,0,0.0,0.0,0,0.0,0,employed,hyresrätt
35,10,58843.01,657,0,0.0,0.0,0,0.0,0,employed,villa
82,36,30274.36,568,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
69,40,30797.31,520,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
27,4,44204.09,559,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
80,10,14264.04,532,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
59,30,43505.43,559,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
81,3,22377.72,559,0,0.0,0.0,0,0.0,0,retired,hyresrätt
72,6,29372.25,505,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
42,14,42314.54,573,0,0.0,0.0,0,0.0,0,employed,villa
57,39,26631.06,597,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
56,12,39914.63,622,0,0.0,0.0,0,0.0,0,employed,hyresrätt
70,18,19537.34,565,0,0.0,0.0,0,0.0,0,retired,inneboende
36,6,42196.6,605,0,0.0,0.0,0,0.0,0,employed,inneboende
42,11,29150.54,538,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
35,0,50784.19,554,1,8098.89,0.159,2,0.3497,0,employed,bostadsrätt
39,13,38929.18,619,0,0.0,0.0,0,0.0,0,employed,hyresrätt
29,7,45292.91,512,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
20,0,8372.64,517,0,0.0,0.0,0,0.0,0,student,inneboende
86,10,36075.47,606,0,0.0,0.0,0,0.0,0,retired,hyresrätt
23,4,53167.53,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
82,7,19242.96,534,0,0.0,0.0,0,0.0,0,retired,villa
18,0,10836.57,524,0,0.0,0.0,0,0.0,0,student,hyresrätt
74,1,32975.21,558,0,0.0,0.0,0,0.0,0,retired,inneboende
41,0,28135.76,592,1,4113.06,0.146,0,0.1244,0,employed,hyresrätt
55,33,32123.04,608,1,6320.74,0.197,0,0.0743,0,employed,hyresrätt
38,7,23211.19,549,0,0.0,0.0,0,0.0,0,employed,inneboende
53,3,38341.89,602,1,6145.1,0.16,1,0.1976,0,employed,hyresrätt
50,29,47597.66,595,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
56,5,30579.37,588,1,5517.18,0.18,1,0.2055,0,employed,hyresrätt
46,9,38912.72,521,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
57,0,37354.02,625,1,20735.03,0.555,2,0.5559,0,employed,hyresrätt
78,27,12589.38,561,0,0.0,0.0,0,0.0,0,retired,villa
49,22,32660.9,455,0,0.0,0.0,0,0.0,0,employed,inneboende
44,20,33097.41,631,0,0.0,0.0,0,0.0,0,employed,hyresrätt
27,2,29847.75,551,0,0.0,0.0,0,0.0,0,employed,hyresrätt
44,8,26349.89,536,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
27,9,46350.22,544,1,16485.33,0.356,2,0.4344,1,employed,inneboende
31,11,38378.67,581,0,0.0,0.0,0,0.0,0,employed,hyresrätt
87,1,22482.85,509,0,0.0,0.0,0,0.0,0,retired,inneboende
24,4,55295.69,550,1,33476.1,0.605,1,0.468,1,employed,villa
53,29,55984.97,566,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
78,22,23577.8,546,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
87,26,32187.71,547,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
28,0,42707.76,594,1,14258.45,0.334,1,0.2953,1,employed,bostadsrätt
29,0,34460.91,564,1,13332.58,0.387,2,0.4863,0,employed,bostadsrätt
45,0,43932.2,577,0,0.0,0.0,0,0.0,0,employed,hyresrätt
58,6,19283.4,569,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
88,40,23244.75,565,0,0.0,0.0,0,0.0,0,retired,villa
33,10,46179.33,528,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
30,10,29617.63,628,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
36,5,32975.08,592,0,0.0,0.0,0,0.0,0,employed,hyresrätt
81,38,23825.81,632,0,0.0,0.0,0,0.0,0,retired,hyresrätt
20,0,13067.08,578,0,0.0,0.0,0,0.0,0,student,hyresrätt
45,25,34207.22,550,1,5743.19,0.168,0,0.0923,1,employed,bostadsrätt
26,0,24098.68,451,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
29,0,49320.43,516,1,13553.04,0.275,0,0.1944,0,employed,villa
84,3,25917.58,574,0,0.0,0.0,0,0.0,0,retired,hyresrätt
18,0,13153.29,532,0,0.0,0.0,0,0.0,0,student,hyresrätt
41,19,36332.24,550,0,0.0,0.0,0,0.0,0,employed,villa
84,10,22821.55,450,0,0.0,0.0,0,0.0,0,retired,hyresrätt
62,18,39764.33,568,1,11442.11,0.288,0,0.1322,0,employed,inneboende
23,2,27013.85,506,1,10616.82,0.393,0,0.2448,0,employed,bostadsrätt
51,26,32167.86,538,0,0.0,0.0,0,0.0,0,employed,villa
88,14,30037.85,592,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
47,0,42978.24,519,1,12574.46,0.293,0,0.2006,0,employed,inneboende
56,15,40112.04,530,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
56,11,42524.43,574,0,0.0,0.0,0,0.0,0,employed,hyresrätt
66,29,20666.77,595,0,0.0,0.0,0,0.0,0,retired,villa
31,10,47982.61,554,0,0.0,0.0,0,0.0,0,employed,hyresrätt
79,3,28198.57,609,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
90,32,20883.22,511,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
28,0,35348.39,496,1,12467.35,0.353,1,0.3619,0,employed,villa
77,25,21407.23,497,0,0.0,0.0,0,0.0,0,retired,villa
77,15,24822.42,489,0,0.0,0.0,0,0.0,0,retired,villa
72,12,26440.5,568,0,0.0,0.0,0,0.0,0,retired,hyresrätt
45,13,39188.43,526,0,0.0,0.0,0,0.0,0,employed,inneboende
52,10,28156.94,498,0,0.0,0.0,0,0.0,0,employed,villa
79,32,27861.44,583,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
29,11,26090.78,586,1,9062.09,0.347,1,0.2622,0,employed,hyresrätt
78,33,12827.57,598,0,0.0,0.0,0,0.0,0,retired,hyresrätt
85,18,29425.83,595,0,0.0,0.0,0,0.0,0,retired,hyresrätt
67,20,20715.33,518,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
42,11,22912.81,562,0,0.0,0.0,0,0.0,0,employed,hyresrätt
58,32,56117.53,610,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
21,2,12819.28,518,0,0.0,0.0,0,0.0,0,student,bostadsrätt
86,19,25058.42,564,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
42,10,55032.29,526,1,14009.64,0.255,0,0.1546,0,employed,villa
22,1,5000.0,505,1,1195.73,0.239,0,0.2486,1,student,hyresrätt
75,22,7679.18,560,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
66,28,31139.59,628,0,0.0,0.0,0,0.0,0,retired,villa
63,17,45688.41,619,1,9121.74,0.2,0,0.0978,0,employed,hyresrätt
21,3,12616.97,564,1,5833.4,0.462,2,0.6181,1,student,hyresrätt
72,33,27572.01,571,0,0.0,0.0,0,0.0,0,retired,villa
64,17,38792.63,564,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
75,37,20071.98,506,0,0.0,0.0,0,0.0,0,retired,villa
78,7,24938.6,517,0,0.0,0.0,0,0.0,0,retired,villa
33,14,20679.61,519,0,0.0,0.0,0,0.0,0,employed,hyresrätt
33,4,42306.05,585,0,0.0,0.0,0,0.0,0,employed,villa
85,23,33410.21,604,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
56,11,36569.92,591,1,9311.99,0.255,1,0.2162,0,employed,inneboende
49,14,41875.17,615,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
38,7,52888.45,575,1,18475.77,0.349,2,0.4204,0,employed,villa
64,28,30164.64,528,0,0.0,0.0,0,0.0,0,employed,hyresrätt
73,3,34260.02,553,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
18,0,11016.77,506,0,0.0,0.0,0,0.0,0,student,inneboende
58,34,34847.08,601,0,0.0,0.0,0,0.0,0,employed,inneboende
90,37,27306.62,556,0,0.0,0.0,0,0.0,0,retired,hyresrätt
38,11,22674.21,547,0,0.0,0.0,0,0.0,0,employed,hyresrätt
38,11,43261.05,595,1,11962.4,0.277,0,0.137,0,employed,inneboende
82,28,30971.77,538,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
22,0,15690.78,577,0,0.0,0.0,0,0.0,0,student,hyresrätt
47,22,31845.71,511,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
51,7,29191.95,566,0,0.0,0.0,0,0.0,0,employed,villa
76,27,21542.48,556,0,0.0,0.0,0,0.0,0,retired,inneboende
27,3,31767.44,586,0,0.0,0.0,0,0.0,0,employed,hyresrätt
49,23,40102.6,517,1,18422.84,0.459,0,0.1973,0,employed,villa
29,9,51831.87,512,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
75,8,30554.12,585,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
64,25,41451.57,559,1,74.07,0.002,1,0.1053,0,employed,villa
54,18,42461.76,567,0,0.0,0.0,0,0.0,0,employed,hyresrätt
46,8,19682.81,520,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
29,7,44702.05,602,1,15442.12,0.345,0,0.1679,0,employed,hyresrätt
85,40,9864.64,570,0,0.0,0.0,0,0.0,0,retired,hyresrätt
65,0,24663.36,555,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
41,22,47269.73,530,0,0.0,0.0,0,0.0,0,employed,inneboende
48,26,37576.62,592,1,4199.69,0.112,2,0.2041,0,employed,bostadsrätt
71,21,27842.71,521,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
70,25,21841.68,532,0,0.0,0.0,0,0.0,0,retired,hyresrätt
51,12,42965.89,513,0,0.0,0.0,0,0.0,0,employed,villa
40,2,36266.21,550,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
66,23,15485.89,595,0,0.0,0.0,0,0.0,0,retired,inneboende
66,33,27215.16,577,0,0.0,0.0,0,0.0,0,retired,hyresrätt
61,9,59770.62,562,0,0.0,0.0,0,0.0,0,employed,bostadsrätt
23,4,64208.35,584,0,0.0,0.0,0,0.0,0,employed,hyresrätt
52,26,50487.26,586,0,0.0,0.0,0,0.0,0,employed,hyresrätt
62,31,58495.56,594,1,20976.81,0.359,1,0.1939,0,employed,bostadsrätt
87,13,24337.75,560,0,0.0,0.0,0,0.0,0,retired,villa
56,15,22943.47,512,0,0.0,0.0,0,0.0,0,employed,hyresrätt
43,10,36141.27,565,1,10047.93,0.278,2,0.3682,0,employed,bostadsrätt
58,35,40494.77,509,1,3168.55,0.078,3,0.307,0,employed,bostadsrätt
30,11,37621.51,586,1,13191.83,0.351,1,0.2642,0,employed,bostadsrätt
24,2,20294.38,499,0,0.0,0.0,0,0.0,0,employed,villa
67,39,19167.0,612,0,0.0,0.0,0,0.0,0,retired,bostadsrätt
89,23,20189.18,458,0,0.0,0.0,0,0.0,0,retired,villa
